predict,target,filename
334.974340,200.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cultura-do-estupro-a-culpa-e-da-vitima/xml/nao-mereco-ser-atacada.xml
281.151982,200.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cultura-do-estupro-a-culpa-e-da-vitima/xml/vou-ser-estuprada-estou-usando-uma-blusa-decotada.xml
366.845503,600.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cultura-do-estupro-a-culpa-e-da-vitima/xml/resquicios-do-patriarcalismo.xml
549.773718,900.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/humanos-e-animais-seres-de-um-mesmo-reino.xml
597.331475,200.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/luxo-x-miseria.xml
418.314556,250.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/animais-nao-sao-de-brinquedo.xml
436.462112,600.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/a-ligacao-entre-as-pessoas-e-seus-animais-de-estimacao.xml
416.349923,400.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/a-falta-de-equilibrio-nas-relacoes-entre-as-pessoas-o-os-animais-de-estimacao.xml
416.320481,550.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-virgindade-e-um-valor-moral-a-ser-preservado/xml/ult4657u489.xml
483.301899,750.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-virgindade-e-um-valor-moral-a-ser-preservado/xml/ult4657u485.xml
573.340347,650.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-questao-do-lixo-nas-sociedades-de-consumo/xml/planeta-terra-a-lata-de-lixo-comunitaria.xml
464.618051,650.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/carta-convite-discutir-discriminacao-na-escola/xml/debate-a-homofobia-dentro-da-escola.xml
451.609291,400.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-tecnologia-e-a-eliminacao-de-empregos/xml/uma-nova-revolucao-um-novo-avanco.xml
489.688982,250.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-tecnologia-e-a-eliminacao-de-empregos/xml/a-evolucao-da-concorrencia.xml
498.812519,400.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-tecnologia-e-a-eliminacao-de-empregos/xml/a-tecnologia-a-seu-favor.xml
435.455311,500.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-tecnologia-e-a-eliminacao-de-empregos/xml/revolucao-dos-robos.xml
530.292898,300.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-tecnologia-e-a-eliminacao-de-empregos/xml/extincao-de-empregos-apocalipse-em-menos-de-duas-decadas.xml
450.251576,300.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cotas-nas-universidades-voce-e-a-favor-ou-contra/xml/ult4657u301.xml
441.006289,400.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cotas-nas-universidades-voce-e-a-favor-ou-contra/xml/ult4657u300.xml
841.541018,500.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cotas-nas-universidades-voce-e-a-favor-ou-contra/xml/ult4657u303.xml
558.263500,500.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cotas-nas-universidades-voce-e-a-favor-ou-contra/xml/ult4657u299.xml
466.076148,600.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cotas-nas-universidades-voce-e-a-favor-ou-contra/xml/ult4657u292.xml
439.406707,250.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-terapia-de-reversao-da-orientacao-sexual/xml/reversao-da-orientacao-sexual.xml
506.305158,0.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-terapia-de-reversao-da-orientacao-sexual/xml/a-homofobia-em-pauta.xml
613.140713,500.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/amor-com-grande-diferenca-de-idade-sera-que-isso-funciona/xml/ult4657u464.xml
408.354002,250.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/amor-com-grande-diferenca-de-idade-sera-que-isso-funciona/xml/ult4657u459.xml
488.273192,800.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/amor-com-grande-diferenca-de-idade-sera-que-isso-funciona/xml/ult4657u461.xml
478.930756,250.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/amor-com-grande-diferenca-de-idade-sera-que-isso-funciona/xml/ult4657u448.xml
362.123343,350.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/amor-com-grande-diferenca-de-idade-sera-que-isso-funciona/xml/ult4657u462.xml
454.615101,200.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/amor-com-grande-diferenca-de-idade-sera-que-isso-funciona/xml/ult4657u452.xml
544.316355,350.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/amor-com-grande-diferenca-de-idade-sera-que-isso-funciona/xml/ult4657u454.xml
340.021074,550.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/amor-com-grande-diferenca-de-idade-sera-que-isso-funciona/xml/ult4657u455.xml
378.679041,0.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-onda-conservadora-e-o-brasil-nos-proximos-anos/xml/a-renovacao-do-brasil.xml
477.820188,480.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-onda-conservadora-e-o-brasil-nos-proximos-anos/xml/por-que-uma-onda-conservadora.xml
453.510627,760.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-onda-conservadora-e-o-brasil-nos-proximos-anos/xml/o-homem-e-naturalmente-bom.xml
528.597476,500.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-gramatica-facilita-ou-dificulta-a-comunicacao/xml/ult4657u114.xml
430.778140,450.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-gramatica-facilita-ou-dificulta-a-comunicacao/xml/ult4657u115.xml
355.472829,550.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-gramatica-facilita-ou-dificulta-a-comunicacao/xml/ult4657u105.xml
571.658288,350.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-gramatica-facilita-ou-dificulta-a-comunicacao/xml/ult4657u122.xml
731.152727,500.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-gramatica-facilita-ou-dificulta-a-comunicacao/xml/ult4657u123.xml
642.370077,800.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-gramatica-facilita-ou-dificulta-a-comunicacao/xml/ult4657u109.xml
589.872618,750.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/biografias-personagens-e-autores-em-confronto/xml/liberdade-de-expressao-sim-hipocrisia-nao.xml
504.668177,800.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/brasileiros-tem-pessima-educacao-argumentativa-segundo-cientista/xml/uma-carta-para-a-mudanca.xml
508.739007,550.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/brasileiros-tem-pessima-educacao-argumentativa-segundo-cientista/xml/dialetica-sadia.xml
503.534083,750.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/brasileiros-tem-pessima-educacao-argumentativa-segundo-cientista/xml/prezado-redator-do-uol.xml
387.095133,400.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/brasileiros-tem-pessima-educacao-argumentativa-segundo-cientista/xml/ei-vamos-discutir.xml
310.965558,200.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/direitos-humanos-em-defesa-de-quem/xml/e-importante-ressaltar-que-os-direitos-humanos.xml
415.044532,500.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/direitos-humanos-em-defesa-de-quem/xml/combate-ao-direito-mal-interpretado.xml
518.459348,800.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u470.xml
243.859501,350.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u477.xml
332.536397,700.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u478.xml
340.299050,900.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u468.xml
343.464245,800.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u469.xml
288.512072,700.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u482.xml
553.207627,300.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u480.xml
527.989744,400.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/o-melhor-caminho-para-a-educacao.xml
389.597933,400.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/escola-um-lugar-onde-que-deve-abrir-mentes.xml
535.763397,550.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/em-busca-de-uma-educacao-de-qualidade.xml
419.026005,750.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/educacao-libertaria.xml
438.859762,0.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/disciplina-para-vida-toda.xml
534.367452,950.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/educacao-vem-de-casa.xml
698.488771,450.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cientistas-preveem-futuro-sombrio-para-terra/xml/ult4657u20.xml
503.187786,850.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cotas-para-universidades-federais-solucao-ou-problema/xml/heranca-da-escravidao.xml
504.608653,400.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cotas-para-universidades-federais-solucao-ou-problema/xml/cotas-consequencia-do-descaso-educacional.xml
439.993592,400.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cotas-para-universidades-federais-solucao-ou-problema/xml/cotas-uma-solucao-paliativa.xml
638.748116,600.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cotas-para-universidades-federais-solucao-ou-problema/xml/a-fuga-dos-problemas.xml
584.171225,800.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cotas-para-universidades-federais-solucao-ou-problema/xml/as-cotas-e-a-desigualdade.xml
515.217652,650.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/como-se-tornar-um-consumidor-consciente-isso-e-possivel/xml/consciente.xml
361.513135,500.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/como-se-tornar-um-consumidor-consciente-isso-e-possivel/xml/o-consumismo-no-brasil-e-um-vicio.xml
699.468840,850.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/controle-e-a-chave.xml
476.955240,750.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/o-problema-do-consumo-do-alcool.xml
541.237073,700.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/a-droga-licita.xml
481.203354,350.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/alcool-proibir-e-prevenir.xml
506.878435,700.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/a-bebida-alcoolica-e-a-legislacao-que-a-rege-no-brasil.xml
263.676740,750.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/deve-ou-nao-haver-leis-mais-rigorosas-controlando-o-consumo-do-alcool/xml/sera-que-uma-mudanca-seria-o-suficiente.xml
549.156555,500.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/como-melhorar-a-educacao-sem-valorizar-o-professor/xml/melhorando-a-educacao.xml
525.077697,350.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/como-melhorar-a-educacao-sem-valorizar-o-professor/xml/o-professor-peca-chave-do-processo-educacional.xml
459.318535,450.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/como-melhorar-a-educacao-sem-valorizar-o-professor/xml/a-grande-desvalorizacao-dos-educadores-do-pais.xml
573.625102,400.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/como-melhorar-a-educacao-sem-valorizar-o-professor/xml/o-brasil-nao-quer-ou-nao-consegue-valorizar-o-professor.xml
335.652158,100.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/bicicletas-e-ciclofaixas-estao-chegando-para-ficar/xml/cultura-do-desrespeito.xml
587.440111,400.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/bicicletas-e-ciclofaixas-estao-chegando-para-ficar/xml/bicicletas-a-alternativa-para-um-transito-mais-humanizado.xml
580.450910,650.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/bicicletas-e-ciclofaixas-estao-chegando-para-ficar/xml/bicicletas-sao-o-meio-de-transporte-do-futuro.xml
413.460458,650.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/e-certo-ou-errado-leiloar-a-virgindade-por-que/xml/a-venda-da-pureza.xml
337.120688,450.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/e-certo-ou-errado-leiloar-a-virgindade-por-que/xml/sem-titulo-.xml
298.280353,200.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/e-certo-ou-errado-leiloar-a-virgindade-por-que/xml/capitalista.xml
294.585547,450.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/e-certo-ou-errado-leiloar-a-virgindade-por-que/xml/mascarada.xml
578.033447,850.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/e-certo-ou-errado-leiloar-a-virgindade-por-que/xml/qual-e-o-valor-da-virgindade.xml
493.618239,750.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/e-certo-ou-errado-leiloar-a-virgindade-por-que/xml/do-tabu-a-moeda-de-troca.xml
384.008629,600.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/e-certo-ou-errado-leiloar-a-virgindade-por-que/xml/hipocrita.xml
432.303025,0.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/como-voce-encara-os-cursos-a-distancia-e-as-universidades-virtuais/xml/ult4657u529.xml
382.109031,500.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/como-voce-encara-os-cursos-a-distancia-e-as-universidades-virtuais/xml/ult4657u527.xml
405.639951,700.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/como-voce-encara-os-cursos-a-distancia-e-as-universidades-virtuais/xml/ult4657u531.xml
750.542997,800.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-aids-nao-e-mais-a-mesma-por-que-diminuiu-o-medo-da-doenca/xml/sem-titulo-.xml
702.165049,700.000000,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/a-aids-nao-e-mais-a-mesma-por-que-diminuiu-o-medo-da-doenca/xml/joias-perdidas-em-silencio.xml
